event	test	log_line	category	boundary_path	location	observation
ERROR	seon.render.data-test/index-pages-enforce-native-bounds	5202	foreign boundary: database/error conversion (1a)	src/seon/db.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.db/index-page refused return value at [:datahike.index-page/datoms]: expected the required key :datahike.index-page/datoms with a vector, got a map missing :datahike.index-page/datoms. Fix: Supply :datahike.index-page/datoms with a vector. Called from seon.render.data-test (data_test.clj:142).
ERROR	seon.render.hiccup-test/a-refused-value-serializes-to-nothing-rather-than-to-edn	5248	outside-step-1 observed boundary; cause unproved	src/seon/render/hiccup.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.render.hiccup/shorthand refused return value at [:seon.render.hiccup/tag]: expected the required key :seon.render.hiccup/tag with a string, got a map missing :seon.render.hiccup/tag. Fix: Supply :seon.render.hiccup/tag with a string. Called from seon.render.hiccup (hiccup.clj:422).
ERROR	seon.render.hiccup-test/tag-shorthand	5309	outside-step-1 observed boundary; cause unproved	src/seon/render/hiccup.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.render.hiccup/shorthand refused return value at [:seon.render.hiccup/tag]: expected the required key :seon.render.hiccup/tag with a string, got a map missing :seon.render.hiccup/tag. Fix: Supply :seon.render.hiccup/tag with a string. Called from seon.render.hiccup-test (hiccup_test.clj:222).
ERROR	seon.render.hiccup-test/tag-shorthand	5347	outside-step-1 observed boundary; cause unproved	src/seon/render/hiccup.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.render.hiccup/shorthand refused return value at [:seon.render.hiccup/tag]: expected the required key :seon.render.hiccup/tag with a string, got a map missing :seon.render.hiccup/tag. Fix: Supply :seon.render.hiccup/tag with a string. Called from seon.render.hiccup-test (hiccup_test.clj:222).
ERROR	seon.render.hiccup-test/tag-shorthand	5385	outside-step-1 observed boundary; cause unproved	src/seon/render/hiccup.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.render.hiccup/shorthand refused return value at [:seon.render.hiccup/tag]: expected the required key :seon.render.hiccup/tag with a string, got a map missing :seon.render.hiccup/tag. Fix: Supply :seon.render.hiccup/tag with a string. Called from seon.render.hiccup-test (hiccup_test.clj:222).
FAIL	seon.render.root-pull-test/compiled-root-plan-cache-hit-never-compares-the-selector	5446	outside-step-1 observed boundary; cause unproved	test/seon/render/root_pull_test.clj	root_pull_test.clj:239	(zero? (clojure.core/deref equality-visits))
FAIL	seon.render.root-pull-test/compiled-root-plan-rides-its-schema-generation-distance-and-caps	5453	outside-step-1 observed boundary; cause unproved	test/seon/render/root_pull_test.clj	root_pull_test.clj:208	(= 2 (clojure.core/deref compile-count))
ERROR	seon.render.root-pull-test/installed-identity-selects-a-stable-lookup-ref	5463	outside-step-1 observed boundary; cause unproved	test/seon/render/root_pull_test.clj	test_support.clj:331	clojure.lang.ExceptionInfo: Fixture write was refused at the write: Complete component validation refused: missing-component-schema; bound :seon.config.db/validation-node-limit=250000; #:seon.db{:attribute :seon.render.root-pull-test/component, :entity 38250}.
ERROR	seon.render.root-pull-test/root-membership-ignores-undeclared-refs-and-diffs-components	5507	outside-step-1 observed boundary; cause unproved	test/seon/render/root_pull_test.clj	test_support.clj:331	clojure.lang.ExceptionInfo: Fixture write was refused at the write: Complete component validation refused: missing-component-schema; bound :seon.config.db/validation-node-limit=250000; #:seon.db{:attribute :seon.render.root-pull-test/component, :entity 38250}.
ERROR	seon.render.root-pull-test/root-selector-is-concrete-and-declared-reverse-evidence-bearing	5547	outside-step-1 observed boundary; cause unproved	test/seon/render/root_pull_test.clj	test_support.clj:331	clojure.lang.ExceptionInfo: Fixture write was refused at the write: Complete component validation refused: missing-component-schema; bound :seon.config.db/validation-node-limit=250000; #:seon.db{:attribute :seon.render.root-pull-test/component, :entity 38250}.
FAIL	seon.render.root-pull-test/supplied-root-acquisition-is-the-only-membership-read	5586	outside-step-1 observed boundary; cause unproved	test/seon/render/root_pull_test.clj	root_pull_test.clj:381	(zero? (clojure.core/deref reads))
FAIL	seon.render.web-test/a-page-failing-every-pass-offers-one-fault-and-the-proc-survives	5609	outside-step-1 observed boundary; cause unproved	src/seon/render.clj	web_test.clj:2185	(empty? (:seon.render.web/fault-signatures recovered))
ERROR	seon.render.web-test/a-reconnect-refuses-a-pass-derived-before-it-connected	5617	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/a-refusal-emits-no-morph-test	5633	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/a-terminal-fact-supersedes-a-partial-after-the-lost-clear-ordering	5651	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/a-terminal-fact-supersedes-a-partial-after-the-lost-clear-ordering	5665	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	test_support.clj:813	clojure.lang.ExceptionInfo: The test future did not publish its required completion.
ERROR	seon.render.web-test/an-agent-page-is-the-same-mechanism-as-root	5709	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	CompletableFuture.java:1981	java.util.concurrent.TimeoutException: 
ERROR	seon.render.web-test/coalesce-floor-one-derivation-test	5760	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
FAIL	seon.render.web-test/declared-units-are-components-in-schema-order	5804	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:619	(= [:seon.agent/id :seon.agent/plan :seon.agent/namespace :seon.agent/settings :seon.agent/runtime :seon.message/inbound-content] (declared projection database entity))
ERROR	seon.render.web-test/each-agent-has-an-isolated-debug-route	5815	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	CompletableFuture.java:1981	java.util.concurrent.TimeoutException: 
FAIL	seon.render.web-test/namespace-routes-admit-by-reader-and-existing-corpus-row	5914	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:471	(= 200 (.statusCode known))
FAIL	seon.render.web-test/namespace-routes-admit-by-reader-and-existing-corpus-row	5918	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:472	"(str/includes? (.body known) ""data-walk-path=\""[]\"""")"
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6098	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2309	"(= 204 (.statusCode (post-form server ""/agent/root/context"" ""action=system-turn"")))"
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6102	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2313	(seq opening)
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6107	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2314	"(= ""(help)"" (:seon.cluster.eval/source (first opening)))"
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6111	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2290	(seq inputs)
ERROR	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6115	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	AFn.java:429	clojure.lang.ArityException: Wrong number of args (0) passed to: clojure.core/<=
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6153	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2305	(:db-after (db/transact! connection (mapv (fn [[turn agent]] [:db/retract turn :seon.turn/agent agent]) edges)))
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6157	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2290	(seq inputs)
ERROR	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6161	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	AFn.java:429	clojure.lang.ArityException: Wrong number of args (0) passed to: clojure.core/<=
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6370	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2331	"(= 204 (.statusCode (post-form server ""/agent/root/context"" ""action=system-turn"")))"
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6375	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2305	(:db-after (db/transact! connection (mapv (fn [[turn agent]] [:db/retract turn :seon.turn/agent agent]) edges)))
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6379	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2335	(< (count opening) (count continued))
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6383	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2338	"(some (fn* [p1__143887#] (str/includes? (:seon.eval/shown p1__143887# """") ""Runtime history wake."")) (drop (count opening) continued))"
FAIL	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6387	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:2290	(seq inputs)
ERROR	seon.render.web-test/next-turn-context-keeps-runtime-history-through-an-empty-turn-and-a-wake	6391	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	AFn.java:429	clojure.lang.ArityException: Wrong number of args (0) passed to: clojure.core/<=
ERROR	seon.render.web-test/reconnect-is-repaint	6430	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/reconnect-is-repaint-wire-test	6446	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/reconnect-mid-stream-is-a-fact-only-repaint	6462	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/render-proc-publishes-the-same-package-to-every-tab	6478	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/slow-tab-newest-complete-page-test	6696	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/the-feed-opener-is-a-sibling-of-the-morph-targets	6716	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	CompletableFuture.java:1981	java.util.concurrent.TimeoutException: 
ERROR	seon.render.web-test/the-pass-oracle-awaits-a-held-derivation	6759	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
ERROR	seon.render.web-test/two-tabs-each-get-their-own-complete-paint	6777	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	CompletableFuture.java:1981	java.util.concurrent.TimeoutException: 
ERROR	seon.render.web-test/two-tabs-each-get-their-own-complete-paint	6813	outside-step-1 observed boundary; cause unproved	test/seon/render/web_test.clj	web_test.clj:359	clojure.lang.ExceptionInfo: SSE feed closed before its expected patches.
FAIL	seon.schema.program-test/database-shape-render-declarations-resolve	6835	outside-step-1 observed boundary; cause unproved	test/seon/schema/program_test.clj	program_test.clj:101	(not (contains? row :seon.render/ai))
FAIL	seon.schema.program-test/database-shape-render-declarations-resolve	6840	outside-step-1 observed boundary; cause unproved	test/seon/schema/program_test.clj	program_test.clj:102	(not (contains? row :seon.render/html))
FAIL	seon.schema.program-test/evaluation-drive-values-have-declared-leaf-shapes	6847	outside-step-1 observed boundary; cause unproved	test/seon/schema/program_test.clj	program_test.clj:84	((schema/projection-validator (schema/handed-projection) :seon.eval.drive/evaluation) receipt)
FAIL	seon.schema.program-test/program-owned-values-validate-at-their-producer	6853	outside-step-1 observed boundary; cause unproved	test/seon/schema/program_test.clj	program_test.clj:61	((schema/projection-validator (schema/handed-projection) :seon.program/row) declaration)
FAIL	seon.schema.program-test/program-owned-values-validate-at-their-producer	6857	outside-step-1 observed boundary; cause unproved	test/seon/schema/program_test.clj	program_test.clj:68	((schema/projection-validator (schema/handed-projection) :seon.program/rows) [declaration deletion])
FAIL	seon.schema.program-test/program-owned-values-validate-at-their-producer	6861	outside-step-1 observed boundary; cause unproved	test/seon/schema/program_test.clj	program_test.clj:69	((schema/projection-validator (schema/handed-projection) :seon.fn.file/artifact) artifact)
FAIL	seon.schema.program-test/program-owned-values-validate-at-their-producer	6865	outside-step-1 observed boundary; cause unproved	test/seon/schema/program_test.clj	program_test.clj:70	((schema/projection-validator (schema/handed-projection) :seon.fn.manifest/manifest) manifest)
FAIL	seon.schema.program-test/rows-have-one-canonical-persisted-shape	6871	outside-step-1 observed boundary; cause unproved	test/seon/schema/program_test.clj	program_test.clj:16	"((schema/projection-validator (schema/handed-projection) :seon.fn/fn) {:seon.fn/arglists ""([x])"", :seon.fn/ns [:seon.ns/name (quote sample)], :seon.fn/private? false, :seon.fn/source ""(defn ^{:seon.workload :io} f [x] x)"", :seon.fn/sym ""sample/f"", :seon.fn/workload :io, :seon.schema.admission/source :core})"
FAIL	seon.sci.documentation-test/a-contract-mistake-carries-the-same-documentation-as-doc	6881	stale retired-field expectation	test/seon/sci/documentation_test.clj	documentation_test.clj:263	(= :seon.instrument/contract-violated (:seon.error/kind value))
FAIL	seon.sci.documentation-test/a-contract-mistake-carries-the-same-documentation-as-doc	6886	stale retired-field expectation	test/seon/sci/documentation_test.clj	documentation_test.clj:264	(= (quote my.message/send) (:seon.instrument/contract-violated value))
FAIL	seon.sci.documentation-test/a-contract-mistake-carries-the-same-documentation-as-doc	6890	outside-step-1 observed boundary; cause unproved	test/seon/sci/documentation_test.clj	documentation_test.clj:265	(= documentation (:seon.error/doc value))
FAIL	seon.sci.documentation-test/a-contract-mistake-carries-the-same-documentation-as-doc	6895	outside-step-1 observed boundary; cause unproved	test/seon/sci/documentation_test.clj	documentation_test.clj:270	"(str/includes? (:seon.eval/shown failed) ""Example:"")"
FAIL	seon.sci.documentation-test/a-contract-mistake-carries-the-same-documentation-as-doc	6899	outside-step-1 observed boundary; cause unproved	test/seon/sci/documentation_test.clj	documentation_test.clj:271	(str/includes? (:seon.eval/shown failed) (:example documentation))
ERROR	seon.sci.documentation-test/directory-observes-a-function-installed-after-context-acquisition	6911	outside-step-1 observed boundary; cause unproved	src/seon/config.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.config/result-caps refused effective at [:seon.config.agent/turn-completion-backstop-ms]: expected the required key :seon.config.agent/turn-completion-backstop-ms with an integer, got a map missing :seon.config.agent/turn-completion-backstop-ms. Fix: Supply :seon.config.agent/turn-completion-backstop-ms with an integer. Called from seon.sci.eval (eval.clj:671).
ERROR	seon.sci.eval-test/a-configless-database-refuses-contract-installation	6966	outside-step-1 observed boundary; cause unproved	src/seon/config.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.config/result-caps refused effective at [:seon.config.agent/turn-completion-backstop-ms]: expected the required key :seon.config.agent/turn-completion-backstop-ms with an integer, got a map missing :seon.config.agent/turn-completion-backstop-ms. Fix: Supply :seon.config.agent/turn-completion-backstop-ms with an integer. Called from seon.sci.eval (eval.clj:671).
ERROR	seon.sci.eval-test/a-foreign-armed-context-is-refused-as-a-value	7007	outside-step-1 observed boundary; cause unproved	test/seon/sci/eval_test.clj	kernel.clj:307	"clojure.lang.ExceptionInfo: A different SCI context is already armed on this thread. Existing arm 1479803822 for interpreter 1156673519 was armed at [""seon.sci.kernel$new_armed.invoke(kernel.clj:211)"" ""seon.sci.kernel$own_arm.invokeStatic(kernel.clj:238)"" ""seon.sci.kernel$own_arm.invoke(kernel.clj:235)"" ""seon.sci.kernel$acquire_arm.invokeStatic(kernel.clj:321)"" ""seon.sci.kernel$acquire_arm.invoke(kernel.clj:293)"" ""seon.sci.kernel$arm.invokeStatic(kernel.clj:348)"" ""seon.sci.kernel$arm.invoke(kernel.clj:323)"" ""clojure.lang.AFn.applyToHelper(AFn.java:156)"" ""clojure.lang.AFn.applyTo(AFn.java:144)"""
FAIL	seon.sci.eval-test/a-refusal-keeps-its-own-kind-at-both-entrances	7052	stale retired-field expectation	test/seon/sci/eval_test.clj	eval_test.clj:2329	(= :seon.sci.eval/reader-event-count (:seon.error/kind evaluated))
FAIL	seon.sci.eval-test/a-refusal-keeps-its-own-kind-at-both-entrances	7057	stale retired-field expectation	test/seon/sci/eval_test.clj	eval_test.clj:2331	(= :seon.sci.kernel/missing-function-installer (:seon.error/kind invoked))
ERROR	seon.sci.eval-test/a-selected-render-inherits-the-live-arm-or-owns-one-when-unarmed	7066	unresolved performance/render boundary; no baseline attribution	test/seon/sci/eval_test.clj	ArraysSupport.java:914	java.lang.OutOfMemoryError: Required array length 2147483638 + 10 is too large
FAIL	seon.sci.eval-test/a-storable-declarations-committed-row-is-recognised-by-its-value	7107	outside-step-1 observed boundary; cause unproved	test/seon/sci/eval_test.clj	eval_test.clj:2383	(not= (:seon.schema/form reader-row) (:seon.schema/form canonical))
FAIL	seon.sci.eval-test/base-context-injections-have-program-rows	7152	outside-step-1 observed boundary; cause unproved	test/seon/sci/eval_test.clj	eval_test.clj:763	(empty? (set/difference injected published))
ERROR	seon.sci.eval-test/non-evaluable-agent-source-reports-its-jvm-fallback	7200	outside-step-1 observed boundary; cause unproved	src/seon/error.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.error/diagnostic refused observation at [:seon.error/at]: expected the required key :seon.error/at with a value satisfying should be an inst, got a map missing :seon.error/at. Fix: Supply :seon.error/at with a value satisfying should be an inst. Called from seon.sci.eval (eval.clj:1580).
ERROR	seon.sci.eval-test/one-unloadable-row-cannot-prevent-cold-acquisition	7241	outside-step-1 observed boundary; cause unproved	src/seon/error.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.error/diagnostic refused observation at [:seon.error/at]: expected the required key :seon.error/at with a value satisfying should be an inst, got a map missing :seon.error/at. Fix: Supply :seon.error/at with a value satisfying should be an inst. Called from seon.sci.eval (eval.clj:1580).
ERROR	seon.sci.eval-test/overrides-follow-current-admission-and-survive-lost-file-coordinates	7281	foreign boundary: database/error conversion (1a)	src/seon/db.clj	test_support.clj:331	clojure.lang.ExceptionInfo: Fixture write was refused at the write: seon.db/transact! refused transaction data at [3280 :seon.schema.admission/source]: expected either :core or :agent, got a keyword :core. Fix: Supply either :core or :agent at [3280 :seon.schema.admission/source]. Entity: #:seon.fn{:sym seon.id/sha-256}.
FAIL	seon.sci.eval-test/public-walk-is-callable-through-an-agent-sci-eval	7322	unresolved performance/render boundary; no baseline attribution	test/seon/sci/eval_test.clj	eval_test.clj:1883	(every? (fn* [p1__146194#] (and (int? p1__146194#) (< p1__146194# (* 1024 1024 1024)))) allocations)
FAIL	seon.sci.eval-test/schema-and-contract-declarations-have-bounded-allocation	7333	step-1 measurement or construction; corrected	test/seon/sci/eval_test.clj	eval_test.clj:1006	(< (get-in schema-evaluation [:seon.sci.admit/record :seon.eval/allocated-bytes]) allocation-limit)
FAIL	seon.sci.eval-test/unloadable-host-namespace-carries-the-cause-message-and-location	7360	stale retired-field expectation	test/seon/sci/eval_test.clj	eval_test.clj:903	(= :seon.sci.eval/namespace-unloadable (:seon.error/kind data))
FAIL	seon.sci.eval-test/unloadable-host-namespace-carries-the-cause-message-and-location	7364	outside-step-1 observed boundary; cause unproved	test/seon/sci/eval_test.clj	eval_test.clj:904	"(str/includes? cause-message ""absent.namespace"")"
ERROR	seon.sci.eval-test/unloadable-host-namespace-carries-the-cause-message-and-location	7368	outside-step-1 observed boundary; cause unproved	test/seon/sci/eval_test.clj	string.clj:371	"java.lang.NullPointerException: Cannot invoke ""Object.toString()"" because ""s"" is null"
FAIL	seon.sci.eval-test/unloadable-host-namespace-carries-the-cause-message-and-location	7404	outside-step-1 observed boundary; cause unproved	test/seon/sci/eval_test.clj	eval_test.clj:907	(pos-int? (:clojure.error/line location))
ERROR	seon.sci.eval-test/unloadable-host-namespace-carries-the-cause-message-and-location	7408	outside-step-1 observed boundary; cause unproved	test/seon/sci/eval_test.clj	string.clj:377	java.lang.ClassCastException: class clojure.lang.Keyword cannot be cast to class java.lang.CharSequence (clojure.lang.Keyword is in unnamed module of loader 'app'; java.lang.CharSequence is in module java.base of loader 'bootstrap')
FAIL	seon.sci.eval-test/unloadable-host-namespace-carries-the-cause-message-and-location	7444	outside-step-1 observed boundary; cause unproved	test/seon/sci/eval_test.clj	eval_test.clj:909	"(str/includes? (:seon.error/message data) (str ""unresolved_var_probe.clj:"" (:clojure.error/line location)))"
ERROR	seon.cluster.armed-test/a-message-committed-during-boot-arming-is-conserved	7461	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	test_support.clj:827	clojure.lang.ExceptionInfo: The test channel did not publish its required event.
FAIL	seon.cluster.armed-test/an-escaped-throwable-becomes-a-fact-and-a-message	7503	stale retired-field expectation	test/seon/cluster/armed_test.clj	armed_test.clj:359	(= :seon.cluster.armed-test/injected (:seon.error/kind fact))
FAIL	seon.cluster.armed-test/an-escaped-throwable-becomes-a-fact-and-a-message	7508	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	armed_test.clj:360	"(= ""clojure.lang.ExceptionInfo"" (:seon.error/throwable-class fact))"
FAIL	seon.cluster.armed-test/an-escaped-throwable-becomes-a-fact-and-a-message	7513	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	armed_test.clj:362	(= :seon.agent/turn (:seon.error/proc fact))
FAIL	seon.cluster.armed-test/an-escaped-throwable-becomes-a-fact-and-a-message	7518	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	armed_test.clj:363	"(= ""root"" (db/q (quote [:find ?agent-id . :in $ ?error-id :where [?error :seon.error/id ?error-id] [?error :seon.error/agent ?agent] [?agent :seon.agent/id ?agent-id]]) (clojure.core/deref connection) (:seon.error/id fact)))"
FAIL	seon.cluster.armed-test/an-escaped-throwable-becomes-a-fact-and-a-message	7526	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	armed_test.clj:374	(= (:seon.db.process/id handle) (:seon.error/process fact))
FAIL	seon.cluster.armed-test/an-escaped-throwable-becomes-a-fact-and-a-message	7531	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	armed_test.clj:379	(some? (:seon.error/data-edn fact))
FAIL	seon.cluster.armed-test/an-escaped-throwable-becomes-a-fact-and-a-message	7537	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	armed_test.clj:380	(map? (edn/read-string (:seon.error/data-edn fact)))
ERROR	seon.cluster.armed-test/boot-seeds-the-root-agent-and-arms-the-loop	7547	outside-step-1 observed boundary; cause unproved	src/seon/problems.clj	instrument.clj:768	clojure.lang.ExceptionInfo: seon.problems/problems refused return value at [:seon.problems/errored-receipts 0 :seon.cluster.eval/id]: expected a string, got a keyword :seon.db/invalid-read. Fix: Supply a string at [:seon.problems/errored-receipts 0 :seon.cluster.eval/id]. Called from seon.cluster (cluster.clj:3874).
FAIL	seon.cluster.armed-test/boot-seeds-the-root-agent-and-arms-the-loop	7584	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	armed_test.clj:152	(= :running (:clojure.core.async.flow/status (flow/ping-proc (:seon.flow/graph entry) :seon.agent/turn)))
ERROR	seon.cluster.armed-test/the-first-cluster-proc-fault-at-resume-becomes-a-fact	7601	outside-step-1 observed boundary; cause unproved	test/seon/cluster/armed_test.clj	test_support.clj:827	clojure.lang.ExceptionInfo: The test channel did not publish its required event.
FAIL	seon.cluster.armed-test/two-clusters-in-one-jvm-own-distinct-live-program-contexts	7644	stale retired-field expectation	test/seon/cluster/armed_test.clj	armed_test.clj:236	(= :seon.sci.eval/evaluation-failed (:seon.error/kind (:seon.sci.admit/value isolated-call)))
ERROR	seon.cluster.boot-test/a-generated-prefix-resumes-on-the-same-run-after-jvm-kill	8150	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	boot_test.clj:1740	clojure.lang.ExceptionInfo: The child JVM exited before entering derivation.
FAIL	seon.cluster.boot-test/boot-order-completes-in-one-start	8330	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	boot_test.clj:1470	(< -1 help-index message-index plan-index assignment-index)
ERROR	seon.cluster.boot-test/bootstrap-refuses-what-it-must	8340	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	cluster.clj:657	clojure.lang.ExceptionInfo: The operator root is undeclared and the cluster root resolves to the working directory.
ERROR	seon.cluster.boot-test/bootstrap-refuses-what-it-must	8377	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	cluster.clj:657	clojure.lang.ExceptionInfo: The operator root is undeclared and the cluster root resolves to the working directory.
FAIL	seon.cluster.boot-test/bootstrap-resolution-is-total-over-overrides	8416	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	boot_test.clj:365	(true? (:result check))
ERROR	seon.cluster.boot-test/cloned-publication-analyzes-only-changed-files	9108	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	issue.clj:123	clojure.lang.ExceptionInfo: Issue directory is absent.
ERROR	seon.cluster.boot-test/development-adoption-targets-one-of-two-cohosted-clusters	9289	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	string.clj:377	"java.lang.NullPointerException: Cannot invoke ""Object.toString()"" because ""s"" is null"
ERROR	seon.cluster.boot-test/development-adoption-targets-one-of-two-cohosted-clusters	9327	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	string.clj:377	"java.lang.NullPointerException: Cannot invoke ""Object.toString()"" because ""s"" is null"
ERROR	seon.cluster.boot-test/development-adoption-targets-one-of-two-cohosted-clusters	9363	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	string.clj:377	"java.lang.NullPointerException: Cannot invoke ""Object.toString()"" because ""s"" is null"
ERROR	seon.cluster.boot-test/incompatible-sovereign-schema-refusal-steers-the-operator	9545	foreign boundary: database/error conversion (1a)	src/seon/db.clj	test_support.clj:331	"clojure.lang.ExceptionInfo: Fixture write was refused at the write: seon.db/transact! refused transaction data at [0 :seon.source/activation-closure :seon.activation/executable-symbols]: expected a collection member satisfying a namespaced symbol, got a collection member that is a string. Fix: Supply a namespaced symbol at [0 :seon.source/activation-closure :seon.activation/executable-symbols]. Offending row 0: #:seon.source{:digest ""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"", :activation-closure #:seon.activation{:source-digest ""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
FAIL	seon.cluster.boot-test/incremental-source-refresh-preserves-agreement-across-real-edits	9585	outside-step-1 observed boundary; cause unproved	test/seon/cluster/boot_test.clj	boot_test.clj:1361	"(str/includes? (db/q (quote [:find ?source . :where [?function :seon.fn/sym ""sample.a/value""] [?function :seon.fn/source ?source]]) db) ""[] 4"")"
